respondent_id,h1n1_vaccine,seasonal_vaccine
26764,0.964782392971703,0.964782392971703
26765,0.6895049581628272,0.6895049581628272
26766,0.25211469793021896,0.25211469793021896
26767,0.8069026212401776,0.8069026212401776
26768,0.4330767470949072,0.4330767470949072
26769,0.13770058941529936,0.13770058941529936
26770,0.628589674203113,0.628589674203113
26771,0.1627061718440681,0.1627061718440681
26772,0.5755181641396578,0.5755181641396578
26773,0.39332414862676146,0.39332414862676146
26774,0.3015994714607021,0.3015994714607021
26775,0.547852587704737,0.547852587704737
26776,0.42170970485787657,0.42170970485787657
26777,0.8650683979540048,0.8650683979540048
26778,0.0941960286389224,0.0941960286389224
26779,0.7236258901878879,0.7236258901878879
26780,0.9387041503448944,0.9387041503448944
26781,0.5307228987138942,0.5307228987138942
26782,0.38672542156704676,0.38672542156704676
26783,0.3155949559536758,0.3155949559536758
26784,0.8048752463499128,0.8048752463499128
26785,0.29521550672773056,0.29521550672773056
26786,0.25877692434137534,0.25877692434137534
26787,0.5539811296199698,0.5539811296199698
26788,0.8805235717320344,0.8805235717320344
26789,0.2630405650135443,0.2630405650135443
26790,0.23981618898932944,0.23981618898932944
26791,0.1818529940720848,0.1818529940720848
26792,0.7798617163083235,0.7798617163083235
26793,0.9343643138508247,0.9343643138508247
26794,0.8581211360592346,0.8581211360592346
26795,0.9418758893695326,0.9418758893695326
26796,0.08218741182352439,0.08218741182352439
26797,0.7883343589761397,0.7883343589761397
26798,0.21639920592625114,0.21639920592625114
26799,0.10935752326274503,0.10935752326274503
26800,0.946519542025182,0.946519542025182
26801,0.253164998564518,0.253164998564518
26802,0.16279530467209602,0.16279530467209602
26803,0.20955753015764422,0.20955753015764422
26804,0.17429067860436218,0.17429067860436218
26805,0.29216612350726684,0.29216612350726684
26806,0.918710227114828,0.918710227114828
26807,0.8482185742393579,0.8482185742393579
26808,0.3760257157258559,0.3760257157258559
26809,0.27938261608014553,0.27938261608014553
26810,0.12343222393526249,0.12343222393526249
26811,0.07027940591733638,0.07027940591733638
26812,0.8092360103409543,0.8092360103409543
26813,0.45106803645720134,0.45106803645720134
26814,0.6635554130740323,0.6635554130740323
26815,0.07960378223227672,0.07960378223227672
26816,0.13657376779150515,0.13657376779150515
26817,0.5205602548451993,0.5205602548451993
26818,0.3465966427659062,0.3465966427659062
26819,0.44877752684936756,0.44877752684936756
26820,0.20684313176995658,0.20684313176995658
26821,0.5408830065501145,0.5408830065501145
26822,0.7068037734207526,0.7068037734207526
26823,0.4723354466445025,0.4723354466445025
26824,0.6339919497758059,0.6339919497758059
26825,0.7859816375046025,0.7859816375046025
26826,0.6922546984398277,0.6922546984398277
26827,0.19250131337953957,0.19250131337953957
26828,0.49416368940614047,0.49416368940614047
26829,0.9445316720128359,0.9445316720128359
26830,0.767063155643712,0.767063155643712
26831,0.8185664977946763,0.8185664977946763
26832,0.7974019684054077,0.7974019684054077
26833,0.3813425220196514,0.3813425220196514
26834,0.516068342043337,0.516068342043337
26835,0.9041671925387765,0.9041671925387765
26836,0.7122615583993887,0.7122615583993887
26837,0.07735771233366764,0.07735771233366764
26838,0.5060814949462102,0.5060814949462102
26839,0.32496038529924176,0.32496038529924176
26840,0.20480961003300333,0.20480961003300333
26841,0.8540324328559784,0.8540324328559784
26842,0.20932865233079787,0.20932865233079787
26843,0.04381286830520982,0.04381286830520982
26844,0.30871118636819317,0.30871118636819317
26845,0.7187667177153907,0.7187667177153907
26846,0.822915316212993,0.822915316212993
26847,0.1390175372794821,0.1390175372794821
26848,0.7454313107422171,0.7454313107422171
26849,0.6874442149479146,0.6874442149479146
26850,0.7326953037814686,0.7326953037814686
26851,0.10158276684041186,0.10158276684041186
26852,0.1056819803325132,0.1056819803325132
26853,0.5146028834732772,0.5146028834732772
26854,0.13570710027957228,0.13570710027957228
26855,0.8535354742131281,0.8535354742131281
26856,0.04969319122439968,0.04969319122439968
26857,0.25519980050272195,0.25519980050272195
26858,0.6412565349972909,0.6412565349972909
26859,0.13911052307138594,0.13911052307138594
26860,0.14716797806182916,0.14716797806182916
26861,0.0689804854826309,0.0689804854826309
26862,0.25653691402490164,0.25653691402490164
26863,0.3640445996735241,0.3640445996735241
26864,0.43101632603867845,0.43101632603867845
26865,0.06389507987739632,0.06389507987739632
26866,0.6681569793923755,0.6681569793923755
26867,0.178663140362837,0.178663140362837
26868,0.8828355480000274,0.8828355480000274
26869,0.23983979804390243,0.23983979804390243
26870,0.9020445868741701,0.9020445868741701
26871,0.04524352138537071,0.04524352138537071
26872,0.3379830566308177,0.3379830566308177
26873,0.8106883055505096,0.8106883055505096
26874,0.19573093930491525,0.19573093930491525
26875,0.914611004981837,0.914611004981837
26876,0.05384963028359351,0.05384963028359351
26877,0.16184602119943742,0.16184602119943742
26878,0.4176792937482215,0.4176792937482215
26879,0.042095581409892516,0.042095581409892516
26880,0.20479936554109607,0.20479936554109607
26881,0.10161823034482337,0.10161823034482337
26882,0.07354612761855357,0.07354612761855357
26883,0.2851488185129463,0.2851488185129463
26884,0.056906064339197385,0.056906064339197385
26885,0.7136982748451038,0.7136982748451038
26886,0.867724069461974,0.867724069461974
26887,0.9091764628121828,0.9091764628121828
26888,0.9451481958777298,0.9451481958777298
26889,0.12613189112483636,0.12613189112483636
26890,0.3493105299464313,0.3493105299464313
26891,0.7381294206134799,0.7381294206134799
26892,0.6495908332162152,0.6495908332162152
26893,0.15380359683395822,0.15380359683395822
26894,0.2805269291248065,0.2805269291248065
26895,0.8300458527319362,0.8300458527319362
26896,0.10874236778095965,0.10874236778095965
26897,0.5784807214666531,0.5784807214666531
26898,0.6426314722063388,0.6426314722063388
26899,0.08659972563674624,0.08659972563674624
26900,0.24246126827788106,0.24246126827788106
26901,0.35592219513464524,0.35592219513464524
26902,0.9095402551153294,0.9095402551153294
26903,0.10651145768445053,0.10651145768445053
26904,0.445472764507602,0.445472764507602
26905,0.8457086476020654,0.8457086476020654
26906,0.351612546339092,0.351612546339092
26907,0.5025779504804764,0.5025779504804764
26908,0.7841959669567911,0.7841959669567911
26909,0.3198222888790769,0.3198222888790769
26910,0.3369745054397952,0.3369745054397952
26911,0.11824967253169268,0.11824967253169268
26912,0.9394313344536074,0.9394313344536074
26913,0.7986269321818379,0.7986269321818379
26914,0.22741531551041205,0.22741531551041205
26915,0.5739556924252556,0.5739556924252556
26916,0.37550522934416397,0.37550522934416397
26917,0.04012631585085337,0.04012631585085337
26918,0.9548889294574223,0.9548889294574223
26919,0.4458743937471236,0.4458743937471236
26920,0.10835991003187664,0.10835991003187664
26921,0.8716713515025398,0.8716713515025398
26922,0.7395099847513193,0.7395099847513193
26923,0.5085753105365063,0.5085753105365063
26924,0.9447118963339747,0.9447118963339747
26925,0.6889234867784286,0.6889234867784286
26926,0.5713188024464747,0.5713188024464747
26927,0.7016982887916089,0.7016982887916089
26928,0.5149716635234131,0.5149716635234131
26929,0.19965288285338006,0.19965288285338006
26930,0.9026236430618677,0.9026236430618677
26931,0.39040843710859413,0.39040843710859413
26932,0.9333428585979939,0.9333428585979939
26933,0.6647380313104111,0.6647380313104111
26934,0.5407107490517777,0.5407107490517777
26935,0.4932248444102563,0.4932248444102563
26936,0.34032511021109974,0.34032511021109974
26937,0.7994458174948582,0.7994458174948582
26938,0.07168083535069533,0.07168083535069533
26939,0.11125745048422975,0.11125745048422975
26940,0.15090440325034207,0.15090440325034207
26941,0.4438700723451572,0.4438700723451572
26942,0.8486892581201336,0.8486892581201336
26943,0.6520550660973359,0.6520550660973359
26944,0.2449706396021104,0.2449706396021104
26945,0.6641382745048202,0.6641382745048202
26946,0.7802505672948806,0.7802505672948806
26947,0.16985360425073878,0.16985360425073878
26948,0.07215669031786417,0.07215669031786417
26949,0.10569798096450625,0.10569798096450625
26950,0.5364844719521142,0.5364844719521142
26951,0.3670981842924132,0.3670981842924132
26952,0.9305543338248035,0.9305543338248035
26953,0.934916578079483,0.934916578079483
26954,0.09570741602057174,0.09570741602057174
26955,0.7700555252110634,0.7700555252110634
26956,0.05772407016256111,0.05772407016256111
26957,0.939111448439646,0.939111448439646
26958,0.769077978973781,0.769077978973781
26959,0.25199727723981347,0.25199727723981347
26960,0.047354732163280046,0.047354732163280046
26961,0.5413205791542499,0.5413205791542499
26962,0.8773575472312279,0.8773575472312279
26963,0.3371524404284095,0.3371524404284095
26964,0.28054311074239474,0.28054311074239474
26965,0.9316747474216964,0.9316747474216964
26966,0.06868060829028282,0.06868060829028282
26967,0.15001404154857323,0.15001404154857323
26968,0.868538344893368,0.868538344893368
26969,0.16420337225065784,0.16420337225065784
26970,0.5893309662710692,0.5893309662710692
26971,0.22166218027715962,0.22166218027715962
26972,0.05216155479310939,0.05216155479310939
26973,0.19255349026166402,0.19255349026166402
26974,0.37285390713164945,0.37285390713164945
26975,0.7346908390508433,0.7346908390508433
26976,0.5891973644870641,0.5891973644870641
26977,0.39825014901519445,0.39825014901519445
26978,0.8231237642141679,0.8231237642141679
26979,0.8072237533884687,0.8072237533884687
26980,0.14143426805576767,0.14143426805576767
26981,0.26109220256190935,0.26109220256190935
26982,0.8931661282023508,0.8931661282023508
26983,0.5923065714263434,0.5923065714263434
26984,0.17177516716651173,0.17177516716651173
26985,0.10844572788425759,0.10844572788425759
26986,0.37143211235168616,0.37143211235168616
26987,0.17789491115907163,0.17789491115907163
26988,0.1043512607551388,0.1043512607551388
26989,0.8812847988285317,0.8812847988285317
26990,0.07150499112970932,0.07150499112970932
26991,0.4501311174479941,0.4501311174479941
26992,0.4949855436128849,0.4949855436128849
26993,0.8435900407874907,0.8435900407874907
26994,0.3393651847260067,0.3393651847260067
26995,0.37089352397885583,0.37089352397885583
26996,0.38520684902962676,0.38520684902962676
26997,0.10835758128987107,0.10835758128987107
26998,0.07761041080943826,0.07761041080943826
26999,0.4937483794333485,0.4937483794333485
27000,0.35284023058247876,0.35284023058247876
27001,0.7872129375775115,0.7872129375775115
27002,0.223257684700837,0.223257684700837
27003,0.03851717043789536,0.03851717043789536
27004,0.06259205125091442,0.06259205125091442
27005,0.7845644323050643,0.7845644323050643
27006,0.9237478721239929,0.9237478721239929
27007,0.06658225465657101,0.06658225465657101
27008,0.06726523087400547,0.06726523087400547
27009,0.3307489918129151,0.3307489918129151
27010,0.17645775310286535,0.17645775310286535
27011,0.17862383626502437,0.17862383626502437
27012,0.5153512249837368,0.5153512249837368
27013,0.44807103147349364,0.44807103147349364
27014,0.28407096402947585,0.28407096402947585
27015,0.05820575692500607,0.05820575692500607
27016,0.43154176387724075,0.43154176387724075
27017,0.80432176069906,0.80432176069906
27018,0.27245701598945177,0.27245701598945177
27019,0.9686898405967039,0.9686898405967039
27020,0.313008572240291,0.313008572240291
27021,0.7554052780609712,0.7554052780609712
27022,0.2049199771158928,0.2049199771158928
27023,0.292981159276563,0.292981159276563
27024,0.36672396621982806,0.36672396621982806
27025,0.06387946564233009,0.06387946564233009
27026,0.49585749836485293,0.49585749836485293
27027,0.8477145494339599,0.8477145494339599
27028,0.9006045572233919,0.9006045572233919
27029,0.3520152726865069,0.3520152726865069
27030,0.283047636809934,0.283047636809934
27031,0.8649987053827886,0.8649987053827886
27032,0.5455555024868649,0.5455555024868649
27033,0.7552907549284308,0.7552907549284308
27034,0.5302282495448072,0.5302282495448072
27035,0.3502972744331913,0.3502972744331913
27036,0.7680979388344725,0.7680979388344725
27037,0.7088492415689398,0.7088492415689398
27038,0.03818278577908353,0.03818278577908353
27039,0.8975999011744256,0.8975999011744256
27040,0.24347693352938632,0.24347693352938632
27041,0.7454558067155714,0.7454558067155714
27042,0.5440541421412578,0.5440541421412578
27043,0.7596326862570609,0.7596326862570609
27044,0.06471134937829841,0.06471134937829841
27045,0.5542977097252492,0.5542977097252492
27046,0.1639335654719639,0.1639335654719639
27047,0.4368323998099669,0.4368323998099669
27048,0.5608733965255716,0.5608733965255716
27049,0.8101576613485315,0.8101576613485315
27050,0.6467180686618019,0.6467180686618019
27051,0.07176798176041686,0.07176798176041686
27052,0.2218934466032304,0.2218934466032304
27053,0.9581369199785328,0.9581369199785328
27054,0.10988381916089505,0.10988381916089505
27055,0.8539304862756836,0.8539304862756836
27056,0.064823653488602,0.064823653488602
27057,0.05529942653603016,0.05529942653603016
27058,0.9464244936629888,0.9464244936629888
27059,0.20697217992654324,0.20697217992654324
27060,0.39918496959998845,0.39918496959998845
27061,0.5812608316597114,0.5812608316597114
27062,0.5855036590394,0.5855036590394
27063,0.549482691300126,0.549482691300126
27064,0.6159607818030087,0.6159607818030087
27065,0.4105789518346084,0.4105789518346084
27066,0.5816047123592393,0.5816047123592393
27067,0.813566114696589,0.813566114696589
27068,0.9055605169999246,0.9055605169999246
27069,0.9395729486648913,0.9395729486648913
27070,0.07727752897220837,0.07727752897220837
27071,0.13619458193091386,0.13619458193091386
27072,0.6678230556716779,0.6678230556716779
27073,0.8812331367566328,0.8812331367566328
27074,0.27751869273175095,0.27751869273175095
27075,0.799561031237557,0.799561031237557
27076,0.7768578178308531,0.7768578178308531
27077,0.11028607360037057,0.11028607360037057
27078,0.8212319603109417,0.8212319603109417
27079,0.8481242124185849,0.8481242124185849
27080,0.21824610679695594,0.21824610679695594
27081,0.7823739974309804,0.7823739974309804
27082,0.3745698413394663,0.3745698413394663
27083,0.34332115312727435,0.34332115312727435
27084,0.7728880888878625,0.7728880888878625
27085,0.03873071479586908,0.03873071479586908
27086,0.09323570516381614,0.09323570516381614
27087,0.26039337160926274,0.26039337160926274
27088,0.7824865839803778,0.7824865839803778
27089,0.3780010040832005,0.3780010040832005
27090,0.714410574025373,0.714410574025373
27091,0.319481415859588,0.319481415859588
27092,0.2690812495702952,0.2690812495702952
27093,0.2354760476771326,0.2354760476771326
27094,0.09674294875555665,0.09674294875555665
27095,0.5576436478500372,0.5576436478500372
27096,0.18436419037910942,0.18436419037910942
27097,0.667091700441937,0.667091700441937
27098,0.9254498583783649,0.9254498583783649
27099,0.5903237700894286,0.5903237700894286
27100,0.7449234336386827,0.7449234336386827
27101,0.6167681309924428,0.6167681309924428
27102,0.8790101805830329,0.8790101805830329
27103,0.05384975873941834,0.05384975873941834
27104,0.5507397464805345,0.5507397464805345
27105,0.41522242874777127,0.41522242874777127
27106,0.8703187143132248,0.8703187143132248
27107,0.8199593159565951,0.8199593159565951
27108,0.10628386294874478,0.10628386294874478
27109,0.19034237287721206,0.19034237287721206
27110,0.4775400977840609,0.4775400977840609
27111,0.4189902643333467,0.4189902643333467
27112,0.6656040797898496,0.6656040797898496
27113,0.16611353769941972,0.16611353769941972
27114,0.12193750250862755,0.12193750250862755
27115,0.8423732547992776,0.8423732547992776
27116,0.9321517721308697,0.9321517721308697
27117,0.11597264733204435,0.11597264733204435
27118,0.5755443465114678,0.5755443465114678
27119,0.26518808081133827,0.26518808081133827
27120,0.9459297107397006,0.9459297107397006
27121,0.8015801829369301,0.8015801829369301
27122,0.25211129198893106,0.25211129198893106
27123,0.17082953777094387,0.17082953777094387
27124,0.0922173560572008,0.0922173560572008
27125,0.07368213098762767,0.07368213098762767
27126,0.1564662359647111,0.1564662359647111
27127,0.10984726095038125,0.10984726095038125
27128,0.5156507213526191,0.5156507213526191
27129,0.42804089224928105,0.42804089224928105
27130,0.26474503667435506,0.26474503667435506
27131,0.14308941361009736,0.14308941361009736
27132,0.9092400934049327,0.9092400934049327
27133,0.5712506863087253,0.5712506863087253
27134,0.955820441588643,0.955820441588643
27135,0.4204285430679514,0.4204285430679514
27136,0.6093032159301407,0.6093032159301407
27137,0.1422252035615637,0.1422252035615637
27138,0.5903905552249437,0.5903905552249437
27139,0.10769338617714136,0.10769338617714136
27140,0.9244442324693344,0.9244442324693344
27141,0.7806213661014838,0.7806213661014838
27142,0.2344759236719408,0.2344759236719408
27143,0.5488705056118798,0.5488705056118798
27144,0.05134354991142399,0.05134354991142399
27145,0.7163999648000501,0.7163999648000501
27146,0.9466669192982422,0.9466669192982422
27147,0.3495422360800455,0.3495422360800455
27148,0.12401436623326129,0.12401436623326129
27149,0.15026778310545102,0.15026778310545102
27150,0.9111475504699988,0.9111475504699988
27151,0.8468043518461911,0.8468043518461911
27152,0.27819726158554114,0.27819726158554114
27153,0.8641059529646098,0.8641059529646098
27154,0.9290291182453664,0.9290291182453664
27155,0.7328722736173658,0.7328722736173658
27156,0.33779489342373736,0.33779489342373736
27157,0.5134062184094585,0.5134062184094585
27158,0.40532330117077,0.40532330117077
27159,0.16635937229078335,0.16635937229078335
27160,0.26143875758483504,0.26143875758483504
27161,0.6601369170592675,0.6601369170592675
27162,0.9280310879201341,0.9280310879201341
27163,0.5276798013635848,0.5276798013635848
27164,0.12660330747207976,0.12660330747207976
27165,0.6724755803401877,0.6724755803401877
27166,0.2735527774551732,0.2735527774551732
27167,0.6213520799118527,0.6213520799118527
27168,0.5544608013670694,0.5544608013670694
27169,0.35531760857744005,0.35531760857744005
27170,0.9024777313949719,0.9024777313949719
27171,0.2448193285759714,0.2448193285759714
27172,0.8980105114759857,0.8980105114759857
27173,0.5286001780320192,0.5286001780320192
27174,0.09742810802594505,0.09742810802594505
27175,0.11022948063648975,0.11022948063648975
27176,0.9266804847171365,0.9266804847171365
27177,0.9018020752672916,0.9018020752672916
27178,0.3899745477662005,0.3899745477662005
27179,0.26380310248086075,0.26380310248086075
27180,0.43794272214077096,0.43794272214077096
27181,0.8788423884790569,0.8788423884790569
27182,0.8850263006166346,0.8850263006166346
27183,0.6721182950402231,0.6721182950402231
27184,0.4302965060401939,0.4302965060401939
27185,0.6889676193399312,0.6889676193399312
27186,0.8104004902350341,0.8104004902350341
27187,0.22094379833926228,0.22094379833926228
27188,0.49863685394446317,0.49863685394446317
27189,0.7626102417273287,0.7626102417273287
27190,0.839778401499249,0.839778401499249
27191,0.9596242285817213,0.9596242285817213
27192,0.756776569027385,0.756776569027385
27193,0.14534239949940864,0.14534239949940864
27194,0.45955162393955135,0.45955162393955135
27195,0.22190498350638868,0.22190498350638868
27196,0.2579480284156809,0.2579480284156809
27197,0.799893064188024,0.799893064188024
27198,0.9581587103318792,0.9581587103318792
27199,0.24805398583425506,0.24805398583425506
27200,0.6873125661761639,0.6873125661761639
27201,0.8836378834132965,0.8836378834132965
27202,0.11373151152967222,0.11373151152967222
27203,0.12641537159472907,0.12641537159472907
27204,0.07265341639398261,0.07265341639398261
27205,0.09337065565658029,0.09337065565658029
27206,0.19046110183411866,0.19046110183411866
27207,0.04603347583279536,0.04603347583279536
27208,0.7681933180560694,0.7681933180560694
27209,0.07638136111992173,0.07638136111992173
27210,0.3285383787581572,0.3285383787581572
27211,0.27028121410618616,0.27028121410618616
27212,0.9370010245742123,0.9370010245742123
27213,0.5551620892679425,0.5551620892679425
27214,0.14239713680182595,0.14239713680182595
27215,0.8148739134352999,0.8148739134352999
27216,0.8765735954798693,0.8765735954798693
27217,0.23823041511568838,0.23823041511568838
27218,0.9309899270552479,0.9309899270552479
27219,0.7438278043008903,0.7438278043008903
27220,0.4403022715174846,0.4403022715174846
27221,0.7346270297287258,0.7346270297287258
27222,0.5750410148152316,0.5750410148152316
27223,0.7635145006499149,0.7635145006499149
27224,0.6801543682916318,0.6801543682916318
27225,0.34809728451014676,0.34809728451014676
27226,0.20732079639344209,0.20732079639344209
27227,0.34597159938224636,0.34597159938224636
27228,0.849023164786435,0.849023164786435
27229,0.8963378485442642,0.8963378485442642
27230,0.9661108004350607,0.9661108004350607
27231,0.8978810050159326,0.8978810050159326
27232,0.5439318471058271,0.5439318471058271
27233,0.30770587014036327,0.30770587014036327
27234,0.05429568651956338,0.05429568651956338
27235,0.959983125440828,0.959983125440828
27236,0.9356208990166086,0.9356208990166086
27237,0.7827866735084653,0.7827866735084653
27238,0.7594286604878556,0.7594286604878556
27239,0.1652803122211906,0.1652803122211906
27240,0.3310988778641264,0.3310988778641264
27241,0.25738877439382685,0.25738877439382685
27242,0.5329798298292548,0.5329798298292548
27243,0.1047217329658104,0.1047217329658104
27244,0.07900699079615194,0.07900699079615194
27245,0.4143425953597996,0.4143425953597996
27246,0.9489286320693642,0.9489286320693642
27247,0.9558218198567964,0.9558218198567964
27248,0.8189037682949624,0.8189037682949624
27249,0.5473120456878574,0.5473120456878574
27250,0.27687769986871413,0.27687769986871413
27251,0.3311318512587246,0.3311318512587246
27252,0.5868360728377077,0.5868360728377077
27253,0.9105316516263466,0.9105316516263466
27254,0.9652619249854767,0.9652619249854767
27255,0.3433346212931484,0.3433346212931484
27256,0.9550419734911071,0.9550419734911071
27257,0.5627761643632645,0.5627761643632645
27258,0.7842339184794539,0.7842339184794539
27259,0.8197697408368019,0.8197697408368019
27260,0.43686102570903357,0.43686102570903357
27261,0.8060535074536902,0.8060535074536902
27262,0.5596454126597075,0.5596454126597075
27263,0.08125070415086941,0.08125070415086941
27264,0.10922166902921039,0.10922166902921039
27265,0.24746100612512184,0.24746100612512184
27266,0.4922007891119514,0.4922007891119514
27267,0.696794902391742,0.696794902391742
27268,0.1179446779457923,0.1179446779457923
27269,0.5182656413121121,0.5182656413121121
27270,0.09575946384815169,0.09575946384815169
27271,0.18235464392820144,0.18235464392820144
27272,0.49980902979099,0.49980902979099
27273,0.16135053643224417,0.16135053643224417
27274,0.5206237612686241,0.5206237612686241
27275,0.49166188600384925,0.49166188600384925
27276,0.13173882187874122,0.13173882187874122
27277,0.9126759747601643,0.9126759747601643
27278,0.32107331959871577,0.32107331959871577
27279,0.2682983026983894,0.2682983026983894
27280,0.22643961455709932,0.22643961455709932
27281,0.41102597363901283,0.41102597363901283
27282,0.9051161769161981,0.9051161769161981
27283,0.07132290683730821,0.07132290683730821
27284,0.4105057005687377,0.4105057005687377
27285,0.48622814010484056,0.48622814010484056
27286,0.2558865202948631,0.2558865202948631
27287,0.5790253609489887,0.5790253609489887
27288,0.7539764488877041,0.7539764488877041
27289,0.5157167401523575,0.5157167401523575
27290,0.09473578677909848,0.09473578677909848
27291,0.8696362253104584,0.8696362253104584
27292,0.578259603557661,0.578259603557661
27293,0.9338595713265994,0.9338595713265994
27294,0.06110133862512949,0.06110133862512949
27295,0.9272122878145498,0.9272122878145498
27296,0.7480886495432144,0.7480886495432144
27297,0.8110020282724807,0.8110020282724807
27298,0.304812123023179,0.304812123023179
27299,0.7278661169159171,0.7278661169159171
27300,0.9163287145380282,0.9163287145380282
27301,0.037771113729516095,0.037771113729516095
27302,0.7673876915221707,0.7673876915221707
27303,0.17983442914623043,0.17983442914623043
27304,0.8254214094756267,0.8254214094756267
27305,0.045853501709615295,0.045853501709615295
27306,0.6473101805933237,0.6473101805933237
27307,0.8250567165358778,0.8250567165358778
27308,0.25927769376277177,0.25927769376277177
27309,0.9682462130720946,0.9682462130720946
27310,0.15562967081319182,0.15562967081319182
27311,0.13958478883814207,0.13958478883814207
27312,0.4933745426052347,0.4933745426052347
27313,0.11859640174896639,0.11859640174896639
27314,0.09432189217611832,0.09432189217611832
27315,0.25405147642322945,0.25405147642322945
27316,0.7527217869719223,0.7527217869719223
27317,0.21799748880209302,0.21799748880209302
27318,0.3099296954890814,0.3099296954890814
27319,0.8835380521094097,0.8835380521094097
27320,0.6676763437136228,0.6676763437136228
27321,0.7857081964617625,0.7857081964617625
27322,0.3225036326701046,0.3225036326701046
27323,0.5638756985076443,0.5638756985076443
27324,0.6727809848308309,0.6727809848308309
27325,0.9425386319248983,0.9425386319248983
27326,0.74049851250098,0.74049851250098
27327,0.357957450430341,0.357957450430341
27328,0.4577912985652628,0.4577912985652628
27329,0.2697332936675122,0.2697332936675122
27330,0.5352479682565044,0.5352479682565044
27331,0.20561729343214324,0.20561729343214324
27332,0.9070169582377858,0.9070169582377858
27333,0.7971483895677207,0.7971483895677207
27334,0.04070664313359796,0.04070664313359796
27335,0.20078882790682095,0.20078882790682095
27336,0.2330951994149288,0.2330951994149288
27337,0.8257524845434915,0.8257524845434915
27338,0.5069578924382899,0.5069578924382899
27339,0.3390721395530975,0.3390721395530975
27340,0.16035214151432278,0.16035214151432278
27341,0.7200880083625648,0.7200880083625648
27342,0.5594577273037382,0.5594577273037382
27343,0.07702585330997931,0.07702585330997931
27344,0.5620886882128797,0.5620886882128797
27345,0.36014529101925485,0.36014529101925485
27346,0.9126924738464877,0.9126924738464877
27347,0.9331891318129583,0.9331891318129583
27348,0.3055152072921609,0.3055152072921609
27349,0.2546241761963726,0.2546241761963726
27350,0.9122807646863149,0.9122807646863149
27351,0.8725488068315017,0.8725488068315017
27352,0.3653051309056232,0.3653051309056232
27353,0.1882971471324645,0.1882971471324645
27354,0.8147586348743533,0.8147586348743533
27355,0.26372331820858924,0.26372331820858924
27356,0.7248271592247277,0.7248271592247277
27357,0.44871787520879675,0.44871787520879675
27358,0.7149221139831536,0.7149221139831536
27359,0.7136424161941777,0.7136424161941777
27360,0.6644459512065667,0.6644459512065667
27361,0.9195223871637347,0.9195223871637347
27362,0.5305896500233461,0.5305896500233461
27363,0.1674207553578659,0.1674207553578659
27364,0.2861710941576713,0.2861710941576713
27365,0.6833746330742063,0.6833746330742063
27366,0.6998045428087435,0.6998045428087435
27367,0.49459521525872385,0.49459521525872385
27368,0.6574470631400772,0.6574470631400772
27369,0.05971668481022904,0.05971668481022904
27370,0.8479685252390589,0.8479685252390589
27371,0.3990740556336445,0.3990740556336445
27372,0.15202647432369776,0.15202647432369776
27373,0.791118457600814,0.791118457600814
27374,0.3190078122385496,0.3190078122385496
